contrast_label,contrast_group,model,prompt_template,question_id,blind_mean,target_mean,mean_effect,sd_effect,se_effect,ci95,n_texts
Low-tier (inst.),PI_INST,kimi,prompt_C,q03,3.3375,3.166875,-0.17062499999999997,0.11927767377652221,0.018859456157017396,0.036964534067754094,40
Low-tier (inst.),PI_INST,kimi,prompt_C,q04,3.5450000000000004,3.4931250000000005,-0.051875000000000025,0.08537014054946788,0.013498204415250849,0.026456480653891664,40
Low-tier (inst.),PI_INST,kimi,prompt_C,q05,3.085,2.7912500000000002,-0.29375,0.13619720807409924,0.02153466942350142,0.04220795207006278,40
Low-tier (inst.),PI_INST,kimi,prompt_C,q06,3.775,3.584375,-0.190625,0.14024789179822328,0.022175138755961676,0.04346327196168488,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q01,3.775,3.603125,-0.171875,0.1870989300220197,0.029582938332501987,0.057982559131703894,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q02,3.9875,3.875,-0.1125,0.18081014266989476,0.02858859374484328,0.05603364373989283,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q03,3.275,3.0625,-0.2125,0.17031268378018782,0.02692879975807047,0.05278044752581812,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q04,3.4875,3.45625,-0.03125,0.0788031464945144,0.012459871485528951,0.024421348111636744,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q05,2.975,2.665625,-0.309375,0.18342254531056187,0.029001650870340605,0.056843235705867586,40
Low-tier (inst.),PI_INST,ministral,prompt_A,q06,3.6625,3.490625,-0.171875,0.19953371124468397,0.03154904987597761,0.06183613775691612,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q01,3.7125,3.646875,-0.065625,0.1327335266711621,0.02098701330737898,0.041134546082462795,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q02,3.975,3.971875,-0.003125,0.05996459959949874,0.009481235685721831,0.018583221944014787,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q03,3.2125,3.146875,-0.065625,0.1327335266711621,0.02098701330737898,0.041134546082462795,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q04,3.4875,3.49375,0.00625,0.03952847075210474,0.0062499999999999995,0.012249999999999999,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q05,2.975,2.896875,-0.078125,0.12874984441115817,0.020357137836578006,0.03989999015969289,40
Low-tier (inst.),PI_INST,ministral,prompt_B,q06,3.6375,3.56875,-0.06875,0.16972356861552773,0.02683565247184692,0.052597878844819965,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q01,3.775,3.65625,-0.11875,0.17206792785081068,0.027206328213704153,0.05332440329886014,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q02,3.975,3.978125,0.003125,0.06631014444570496,0.010484554421159557,0.02054972666547273,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q03,3.275,3.15625,-0.11875,0.17206792785081068,0.027206328213704153,0.05332440329886014,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q04,3.5,3.5,0.0,0.11322770341445958,0.01790287185098582,0.03508962882793221,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q05,2.9875,2.834375,-0.153125,0.17561134060395403,0.0277665909632052,0.05442251828788219,40
Low-tier (inst.),PI_INST,ministral,prompt_C,q06,3.675,3.553125,-0.121875,0.19913172904592705,0.031485490909631896,0.061711562182878515,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q01,4.0,3.996875,-0.003125,0.01976423537605237,0.0031249999999999997,0.006124999999999999,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q03,3.3474999999999993,3.195625,-0.15187499999999998,0.15057448748726088,0.02380791689861341,0.046663517121282284,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q04,3.789999999999999,3.6650000000000005,-0.125,0.1457737973711325,0.023048861143232215,0.04517576784073514,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q05,3.1275,2.993125,-0.134375,0.1513494322454684,0.023930446423450623,0.04690367498996322,40
Low-tier (inst.),PI_INST,mistral,prompt_A,q06,3.85,3.701875,-0.14812499999999998,0.15466957128682834,0.024455406499407892,0.04793259673883947,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q03,3.2775,3.3706249999999995,0.09312499999999999,0.09590785842511708,0.015164363906616971,0.029722153256969263,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q04,3.745,3.7993750000000004,0.05437499999999999,0.09738364194231346,0.015397705769000711,0.030179503307241395,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q05,3.1075,3.1237500000000002,0.016250000000000004,0.07479673309745072,0.011826401906382261,0.023179747736509233,40
Low-tier (inst.),PI_INST,mistral,prompt_B,q06,3.7825,3.87125,0.08874999999999998,0.09804989572295345,0.01550304974132674,0.03038597749300041,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q01,4.0,3.9956249999999995,-0.004374999999999999,0.027669929526473312,0.004374999999999999,0.008574999999999998,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q03,3.3824999999999994,3.3049999999999997,-0.07749999999999997,0.11348217978257699,0.017943108097682747,0.03516849187145818,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q04,3.8299999999999996,3.7550000000000003,-0.07499999999999998,0.09967897188423158,0.015760629298902876,0.030890833425849636,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q05,3.1550000000000002,3.0524999999999998,-0.1025,0.12426708209460655,0.019648350880104214,0.03851076772500426,40
Low-tier (inst.),PI_INST,mistral,prompt_C,q06,3.8849999999999993,3.8131250000000003,-0.07187499999999998,0.10951341973732764,0.017315592036199704,0.03393856039095142,40
Low-tier (inst.),PI_INST,phi,prompt_A,q01,3.08,3.03125,-0.04875,0.25576368800626115,0.040439789843223745,0.07926198809271853,40
Low-tier (inst.),PI_INST,phi,prompt_A,q02,3.815,3.694375,-0.12062500000000001,0.16279681964700507,0.02574043729580924,0.05045125709978611,40
Low-tier (inst.),PI_INST,phi,prompt_A,q03,3.0125,2.804375,-0.20812499999999998,0.35239053128377545,0.05571783523667747,0.10920695706388783,40
Low-tier (inst.),PI_INST,phi,prompt_A,q04,3.19,3.146875,-0.043125000000000004,0.21520618467664196,0.03402708550665077,0.06669308759303551,40
Low-tier (inst.),PI_INST,phi,prompt_A,q05,2.93,2.893125,-0.036875000000000005,0.20135657713083563,0.03183727027944063,0.062401049747703635,40
Low-tier (inst.),PI_INST,phi,prompt_A,q06,3.4425,3.37375,-0.06875,0.20722139157964634,0.03276457886506597,0.0642185745755293,40
Low-tier (inst.),PI_INST,phi,prompt_B,q01,3.0524999999999998,3.0375,-0.015000000000000003,0.16070757006725936,0.02541009793218194,0.0498037919470766,40
Low-tier (inst.),PI_INST,phi,prompt_B,q02,3.8,3.6993750000000007,-0.10062499999999999,0.21404884267681068,0.03384409366908872,0.0663344235914139,40
Low-tier (inst.),PI_INST,phi,prompt_B,q03,2.9575,2.8381250000000002,-0.11937500000000001,0.2981506835950659,0.04714176230483039,0.09239785411746755,40
Low-tier (inst.),PI_INST,phi,prompt_B,q04,3.1525,3.168125,0.015624999999999997,0.19420180984923377,0.030706002242524972,0.06018376439534894,40
Low-tier (inst.),PI_INST,phi,prompt_B,q05,2.915,2.8362499999999997,-0.07875000000000001,0.15478997350421603,0.024474443761521882,0.04796990977258289,40
Low-tier (inst.),PI_INST,phi,prompt_B,q06,3.415,3.340625,-0.074375,0.16655324666411933,0.02633438055772291,0.051615385893136904,40
Low-tier (inst.),PI_INST,phi,prompt_C,q01,3.1375,3.0456250000000002,-0.091875,0.2530194263850211,0.0400058839822985,0.07841153260530506,40
Low-tier (inst.),PI_INST,phi,prompt_C,q02,3.8625,3.7587500000000005,-0.10375000000000001,0.15343816093387339,0.024260703426925417,0.047550978716773815,40
Low-tier (inst.),PI_INST,phi,prompt_C,q03,3.0,2.916875,-0.083125,0.3772108971085484,0.05964227965492178,0.1168988681236467,40
Low-tier (inst.),PI_INST,phi,prompt_C,q04,3.2625,3.2131249999999993,-0.049374999999999995,0.22825196238659884,0.036089804077236734,0.070736015991384,40
Low-tier (inst.),PI_INST,phi,prompt_C,q05,2.9825,2.83125,-0.15125000000000002,0.21874862636931353,0.034587194718009986,0.06779090164729958,40
Low-tier (inst.),PI_INST,phi,prompt_C,q06,3.4875,3.3618750000000004,-0.12562500000000001,0.1935239582994763,0.030598824501889544,0.059973696023703504,40
Lower (profile),PI_BIB,deepseek,prompt_A,q01,3.9599999999999995,3.894375,-0.065625,0.10434279980810784,0.016498045241630045,0.03233616867359489,40
Lower (profile),PI_BIB,deepseek,prompt_A,q02,3.9850000000000003,3.946875,-0.038125,0.08861243401204179,0.01401085602447122,0.02746127780796359,40
Lower (profile),PI_BIB,deepseek,prompt_A,q03,3.0025,2.78,-0.2225,0.19046165237559243,0.03011463142130458,0.059024677585756975,40
Lower (profile),PI_BIB,deepseek,prompt_A,q04,3.5174999999999996,3.3706249999999995,-0.146875,0.16203706247456048,0.02562030913913053,0.05021580591269584,40
Lower (profile),PI_BIB,deepseek,prompt_A,q05,2.0375,1.84125,-0.19624999999999998,0.5346802902861792,0.08454037686521643,0.1656991386558242,40
Lower (profile),PI_BIB,deepseek,prompt_A,q06,3.4274999999999998,3.243125,-0.18437499999999996,0.22593732821747556,0.035723828281012684,0.07001870343078485,40
Lower (profile),PI_BIB,deepseek,prompt_B,q01,3.9225000000000003,3.8549999999999995,-0.0675,0.21017392065400722,0.03323141470170843,0.06513357281534851,40
Lower (profile),PI_BIB,deepseek,prompt_B,q02,3.9775,3.915625,-0.061875,0.09951605655782646,0.015734870124043378,0.03084034544312502,40
Lower (profile),PI_BIB,deepseek,prompt_B,q03,2.9725,2.821875,-0.150625,0.21042444133897684,0.0332710254999829,0.06521120997996648,40
Lower (profile),PI_BIB,deepseek,prompt_B,q04,3.53,3.3868750000000007,-0.143125,0.22260027270930371,0.035196193476801,0.06898453921452996,40
Lower (profile),PI_BIB,deepseek,prompt_B,q05,2.1925,2.04375,-0.14875,0.48822513459599975,0.0771951718132815,0.15130253675403174,40
Lower (profile),PI_BIB,deepseek,prompt_B,q06,3.4450000000000003,3.31375,-0.13124999999999995,0.22876129648441573,0.036170336869191154,0.07089386026361466,40
Lower (profile),PI_BIB,deepseek,prompt_C,q01,3.9450000000000003,3.8462500000000004,-0.09875,0.12909323802029332,0.02041143313351864,0.040006408941696533,40
Lower (profile),PI_BIB,deepseek,prompt_C,q02,3.975,3.9418750000000005,-0.033125000000000016,0.09547242520413404,0.01509551586925648,0.0295872111037427,40
Lower (profile),PI_BIB,deepseek,prompt_C,q03,2.9825,2.8,-0.18250000000000002,0.1460154540468673,0.02308707041858755,0.0452506580204316,40
Lower (profile),PI_BIB,deepseek,prompt_C,q04,3.535,3.4056249999999997,-0.129375,0.16973655114580294,0.026837705190120006,0.05260190217263521,40
Lower (profile),PI_BIB,deepseek,prompt_C,q05,2.19,2.07125,-0.11875,0.5637201865446622,0.08913198762480683,0.17469869574462138,40
Lower (profile),PI_BIB,deepseek,prompt_C,q06,3.47,3.335,-0.135,0.25737830084059093,0.040695082548014856,0.07976236179410912,40
Lower (profile),PI_BIB,gemma,prompt_A,q01,3.6375,3.5,-0.1375,0.22610129338815133,0.03574975345082637,0.0700695167636197,40
Lower (profile),PI_BIB,gemma,prompt_A,q02,3.465,3.19,-0.275,0.24638410704655483,0.038956747876692746,0.07635522583831778,40
Lower (profile),PI_BIB,gemma,prompt_A,q03,2.8875,2.59,-0.2975,0.22757078357834412,0.03598210025084053,0.07052491649164744,40
Lower (profile),PI_BIB,gemma,prompt_A,q04,3.3850000000000002,3.0787500000000003,-0.30625,0.22537362141734607,0.03563469840996596,0.06984400888353329,40
Lower (profile),PI_BIB,gemma,prompt_A,q05,2.9225000000000003,2.24125,-0.68125,0.3362572084824506,0.05316693292273174,0.1042071885285542,40
Lower (profile),PI_BIB,gemma,prompt_A,q06,3.45,3.104375,-0.34562499999999996,0.20953913868541515,0.033131046859790604,0.06493685184518959,40
Lower (profile),PI_BIB,gemma,prompt_B,q01,3.6375,3.50375,-0.13374999999999998,0.22112402251526933,0.034962777826330296,0.06852704453960738,40
Lower (profile),PI_BIB,gemma,prompt_B,q02,3.4575000000000005,3.4237499999999996,-0.033750000000000016,0.16998774465629377,0.026877422371450226,0.05267974784804244,40
Lower (profile),PI_BIB,gemma,prompt_B,q03,2.8899999999999997,2.81625,-0.07375000000000001,0.17568090975197634,0.027777590811336596,0.054444077990219726,40
Lower (profile),PI_BIB,gemma,prompt_B,q04,3.3825000000000003,3.28125,-0.10125000000000002,0.17686279630817986,0.027964463484013383,0.05481034842866623,40
Lower (profile),PI_BIB,gemma,prompt_B,q05,2.9225000000000003,2.83375,-0.08875,0.17030797894493285,0.026928055858299393,0.05277898948226681,40
Lower (profile),PI_BIB,gemma,prompt_B,q06,3.4549999999999996,3.3987499999999997,-0.05625,0.15008010681478895,0.023729748450804562,0.04651030696357694,40
Lower (profile),PI_BIB,gemma,prompt_C,q01,3.6375,3.5,-0.1375,0.22610129338815133,0.03574975345082637,0.0700695167636197,40
Lower (profile),PI_BIB,gemma,prompt_C,q02,3.4825000000000004,3.3850000000000002,-0.0975,0.21166313342498272,0.03346687991555309,0.06559508463448406,40
Lower (profile),PI_BIB,gemma,prompt_C,q03,2.8924999999999996,2.7575000000000003,-0.13499999999999998,0.19642640691448113,0.031057741922640367,0.060873174168375115,40
Lower (profile),PI_BIB,gemma,prompt_C,q04,3.3900000000000006,3.235625,-0.15437499999999998,0.20575747330416172,0.032533113062122115,0.06376490160175935,40
Lower (profile),PI_BIB,gemma,prompt_C,q05,2.9325,2.67875,-0.25375000000000003,0.33275029137516376,0.05261244064150996,0.10312038365735952,40
Lower (profile),PI_BIB,gemma,prompt_C,q06,3.4575000000000005,3.2962500000000006,-0.16124999999999998,0.20800872146409677,0.032889066650305,0.0644625706345978,40
Lower (profile),PI_BIB,glm,prompt_A,q01,3.7825,3.5818749999999993,-0.20062499999999997,0.16903643781058655,0.02672700755214297,0.052384934802200224,40
Lower (profile),PI_BIB,glm,prompt_A,q02,3.7525000000000004,3.5231250000000003,-0.22937500000000002,0.1718011204852867,0.02716414226512591,0.05324171883964678,40
Lower (profile),PI_BIB,glm,prompt_A,q03,3.1075000000000004,2.6550000000000002,-0.4525,0.20308517854237845,0.0321105861607935,0.06293674887515525,40
Lower (profile),PI_BIB,glm,prompt_A,q04,3.59,3.176875,-0.41312499999999996,0.22617127472961837,0.03576081847246386,0.07009120420602917,40
Lower (profile),PI_BIB,glm,prompt_A,q05,2.8625,2.17,-0.6925,0.32827247906704043,0.05190443635008969,0.1017326952461758,40
Lower (profile),PI_BIB,glm,prompt_A,q06,3.5875,3.0943750000000003,-0.4931249999999999,0.20693021089122574,0.03271853915576273,0.06412833674529494,40
Lower (profile),PI_BIB,glm,prompt_B,q01,3.7225,3.609375,-0.11312499999999999,0.11684795895872765,0.018475284512572805,0.0362115576446427,40
Lower (profile),PI_BIB,glm,prompt_B,q02,3.6950000000000003,3.5524999999999998,-0.1425,0.14491376746189435,0.022912878474779193,0.04490924181056722,40
Lower (profile),PI_BIB,glm,prompt_B,q03,3.06,2.8924999999999996,-0.16750000000000004,0.1398488194719294,0.022112039880850146,0.043339598166466285,40
Lower (profile),PI_BIB,glm,prompt_B,q04,3.53,3.345,-0.185,0.13153433791707034,0.020797404917009505,0.04076291363733863,40
Lower (profile),PI_BIB,glm,prompt_B,q05,2.785,2.473125,-0.311875,0.1966862903073617,0.031098833095018118,0.06095371286623551,40
Lower (profile),PI_BIB,glm,prompt_B,q06,3.5275,3.31,-0.21749999999999997,0.13869815963876192,0.021930104586606217,0.042983004989748184,40
Lower (profile),PI_BIB,glm,prompt_C,q01,3.775,3.6225,-0.15249999999999994,0.15471230537968667,0.024462163352766565,0.04794584017142246,40
Lower (profile),PI_BIB,glm,prompt_C,q02,3.7375,3.5975,-0.13999999999999996,0.1419642425184812,0.022446517632945952,0.043995174560574064,40
Lower (profile),PI_BIB,glm,prompt_C,q03,3.0925,2.846875,-0.24562499999999998,0.18715887772911147,0.02959241689724772,0.05800113711860553,40
Lower (profile),PI_BIB,glm,prompt_C,q04,3.5799999999999996,3.32125,-0.25875000000000004,0.18755768343468257,0.02965547361592148,0.0581247282872061,40
Lower (profile),PI_BIB,glm,prompt_C,q05,2.8075,2.2600000000000002,-0.5475,0.29120659685398964,0.04604380578625154,0.09024585934105302,40
Lower (profile),PI_BIB,glm,prompt_C,q06,3.5775000000000006,3.2181249999999997,-0.35937499999999994,0.18825169832720476,0.02976520700544383,0.05833980573066991,40
Lower (profile),PI_BIB,gpt,prompt_A,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,gpt,prompt_A,q02,4.0,3.9875,-0.0125,0.03668996928526714,0.005801193511153213,0.011370339281860297,40
Lower (profile),PI_BIB,gpt,prompt_A,q03,3.5,3.4325,-0.06749999999999999,0.12724899878705406,0.02011983330715471,0.03943487328202323,40
Lower (profile),PI_BIB,gpt,prompt_A,q04,3.8525000000000005,3.7225,-0.13000000000000003,0.16517279219669104,0.0261161115415615,0.05118757862146054,40
Lower (profile),PI_BIB,gpt,prompt_A,q05,3.35,2.955625,-0.39437500000000003,0.31675880069938517,0.050083963955669684,0.09816456935311257,40
Lower (profile),PI_BIB,gpt,prompt_A,q06,3.6525,3.4768749999999997,-0.175625,0.1815608519167002,0.028707291298866015,0.05626629094577739,40
Lower (profile),PI_BIB,gpt,prompt_B,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,gpt,prompt_B,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,gpt,prompt_B,q03,3.5,3.4981250000000004,-0.0018749999999999988,0.011858541225631413,0.0018749999999999984,0.003674999999999997,40
Lower (profile),PI_BIB,gpt,prompt_B,q04,3.88,3.8393749999999995,-0.04062500000000001,0.1407042155802422,0.022247289881045778,0.043604688166849724,40
Lower (profile),PI_BIB,gpt,prompt_B,q05,3.3775,3.3175,-0.06000000000000002,0.1450905994586901,0.022940838068432702,0.0449640426141281,40
Lower (profile),PI_BIB,gpt,prompt_B,q06,3.6475,3.6112499999999996,-0.03625,0.12983594184536035,0.020528864919225193,0.04023657524168138,40
Lower (profile),PI_BIB,gpt,prompt_C,q01,4.0,3.9993749999999997,-0.0006250000000000006,0.003952847075210477,0.0006250000000000004,0.0012250000000000008,40
Lower (profile),PI_BIB,gpt,prompt_C,q02,4.0,3.99875,-0.0012500000000000011,0.005518035696578811,0.0008724780505651418,0.001710056979107678,40
Lower (profile),PI_BIB,gpt,prompt_C,q03,3.5,3.4974999999999996,-0.0025000000000000022,0.009473309334313427,0.0014978617237881965,0.002935808978624865,40
Lower (profile),PI_BIB,gpt,prompt_C,q04,3.9025,3.791875,-0.11062500000000001,0.16455919167309543,0.026019092780159802,0.05099742184911321,40
Lower (profile),PI_BIB,gpt,prompt_C,q05,3.4125,3.194375,-0.21812499999999999,0.21114670893079932,0.03338522603349709,0.0654350430256543,40
Lower (profile),PI_BIB,gpt,prompt_C,q06,3.715,3.578125,-0.13687500000000002,0.17227619260496074,0.027239257762676616,0.05338894521484617,40
Lower (profile),PI_BIB,kimi,prompt_A,q01,3.995,3.8912500000000003,-0.10375000000000001,0.14605386256183286,0.023093143338029344,0.045262560942537514,40
Lower (profile),PI_BIB,kimi,prompt_A,q02,4.0,3.9625,-0.0375,0.09935690651280801,0.015709706292444545,0.030791024333191308,40
Lower (profile),PI_BIB,kimi,prompt_A,q03,3.3225000000000002,2.8981250000000003,-0.42437499999999995,0.2050240370523192,0.032417146608404154,0.06353760735247214,40
Lower (profile),PI_BIB,kimi,prompt_A,q04,3.535,3.3825000000000003,-0.15250000000000002,0.15398551380418374,0.02434724751462599,0.04772060512866694,40
Lower (profile),PI_BIB,kimi,prompt_A,q05,3.075,2.4487500000000004,-0.62625,0.2228853620482615,0.035241270059187924,0.06907288931600833,40
Lower (profile),PI_BIB,kimi,prompt_A,q06,3.7474999999999996,3.36875,-0.37875000000000003,0.19843538637073416,0.03137538946535268,0.06149576335209125,40
Lower (profile),PI_BIB,kimi,prompt_B,q01,3.995,3.9331249999999995,-0.06187500000000001,0.11574556257762218,0.018300980340141788,0.035869921466677904,40
Lower (profile),PI_BIB,kimi,prompt_B,q02,4.0,3.9631249999999993,-0.036875000000000005,0.10047762539554866,0.01588690750675553,0.031138338713240836,40
Lower (profile),PI_BIB,kimi,prompt_B,q03,3.3474999999999993,3.1300000000000003,-0.21749999999999994,0.15034149162012492,0.02377107701733563,0.04659131095397784,40
Lower (profile),PI_BIB,kimi,prompt_B,q04,3.5475000000000003,3.4743750000000007,-0.07312500000000002,0.11880649803086941,0.018784956730292846,0.036818515191373975,40
Lower (profile),PI_BIB,kimi,prompt_B,q05,3.1125,2.84875,-0.26375000000000004,0.16191462612699986,0.02560095025279635,0.05017786249548085,40
Lower (profile),PI_BIB,kimi,prompt_B,q06,3.78,3.538125,-0.24187499999999998,0.17690243399638722,0.027970730752809324,0.054822632275506274,40
Lower (profile),PI_BIB,kimi,prompt_C,q01,3.9900000000000007,3.9387499999999998,-0.05125000000000002,0.09706427952122426,0.015347210136515329,0.030080531867570044,40
Lower (profile),PI_BIB,kimi,prompt_C,q02,3.9975,3.9768749999999997,-0.020625,0.06198828983705773,0.009801209207188511,0.01921037004608948,40
Lower (profile),PI_BIB,kimi,prompt_C,q03,3.3375,3.104375,-0.23312499999999997,0.14515547588529745,0.0229510959321593,0.044984148027032225,40
Lower (profile),PI_BIB,kimi,prompt_C,q04,3.5450000000000004,3.4799999999999995,-0.06500000000000002,0.10527741131569171,0.01664582029619848,0.03262580778054902,40
Lower (profile),PI_BIB,kimi,prompt_C,q05,3.085,2.701875,-0.383125,0.1460360312932991,0.023090323966922503,0.04525703497516811,40
Lower (profile),PI_BIB,kimi,prompt_C,q06,3.775,3.5262499999999997,-0.24874999999999997,0.17347781207419946,0.027429250482856462,0.053761330946398664,40
Lower (profile),PI_BIB,ministral,prompt_A,q01,3.775,3.528125,-0.246875,0.24100400970172198,0.038106079794537936,0.07468791639729436,40
Lower (profile),PI_BIB,ministral,prompt_A,q02,3.9875,3.846875,-0.140625,0.21592730109686076,0.0341411040239527,0.06691656388694729,40
Lower (profile),PI_BIB,ministral,prompt_A,q03,3.275,2.9625,-0.3125,0.217429623155726,0.034378641998209086,0.06738213831648981,40
Lower (profile),PI_BIB,ministral,prompt_A,q04,3.4875,3.44375,-0.04375,0.11162408296347118,0.017649317194608334,0.03459266170143233,40
Lower (profile),PI_BIB,ministral,prompt_A,q05,2.975,2.5,-0.475,0.20254787341673333,0.03202563076101743,0.06277023629159416,40
Lower (profile),PI_BIB,ministral,prompt_A,q06,3.6625,3.45,-0.2125,0.2303147233566968,0.03641595522393714,0.07137527223891679,40
Lower (profile),PI_BIB,ministral,prompt_B,q01,3.7125,3.590625,-0.121875,0.2031157542274469,0.03211542060108532,0.06294622437812722,40
Lower (profile),PI_BIB,ministral,prompt_B,q02,3.975,3.959375,-0.015625,0.08099689373594395,0.012806733380210383,0.02510119742521235,40
Lower (profile),PI_BIB,ministral,prompt_B,q03,3.2125,3.090625,-0.121875,0.2031157542274469,0.03211542060108532,0.06294622437812722,40
Lower (profile),PI_BIB,ministral,prompt_B,q04,3.4875,3.49375,0.00625,0.03952847075210474,0.0062499999999999995,0.012249999999999999,40
Lower (profile),PI_BIB,ministral,prompt_B,q05,2.975,2.86875,-0.10625,0.17345933536607658,0.02742632905878994,0.053755604955228284,40
Lower (profile),PI_BIB,ministral,prompt_B,q06,3.6375,3.5375,-0.1,0.18819316317727025,0.029755951785595206,0.058321665499766605,40
Lower (profile),PI_BIB,ministral,prompt_C,q01,3.775,3.565625,-0.209375,0.24249553921353179,0.03834191131727183,0.0751501461818528,40
Lower (profile),PI_BIB,ministral,prompt_C,q02,3.975,3.975,0.0,0.07489308618940976,0.011841636667891772,0.023209607869067873,40
Lower (profile),PI_BIB,ministral,prompt_C,q03,3.275,3.065625,-0.209375,0.24249553921353179,0.03834191131727183,0.0751501461818528,40
Lower (profile),PI_BIB,ministral,prompt_C,q04,3.5,3.5,0.0,0.11322770341445958,0.01790287185098582,0.03508962882793221,40
Lower (profile),PI_BIB,ministral,prompt_C,q05,2.9875,2.746875,-0.240625,0.2424955392135318,0.03834191131727184,0.07515014618185281,40
Lower (profile),PI_BIB,ministral,prompt_C,q06,3.675,3.53125,-0.14375,0.22026717459741524,0.03482729827489071,0.06826150461878579,40
Lower (profile),PI_BIB,mistral,prompt_A,q01,4.0,3.996875,-0.003125,0.01976423537605237,0.0031249999999999997,0.006124999999999999,40
Lower (profile),PI_BIB,mistral,prompt_A,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,mistral,prompt_A,q03,3.3474999999999993,3.140625,-0.20687499999999998,0.15095714920942266,0.023868421029383097,0.04678210521759087,40
Lower (profile),PI_BIB,mistral,prompt_A,q04,3.789999999999999,3.6300000000000003,-0.15999999999999998,0.15656570669473088,0.024755211831461114,0.04852021518966378,40
Lower (profile),PI_BIB,mistral,prompt_A,q05,3.1275,2.96125,-0.16625,0.17417847463346617,0.027540034960780738,0.05397846852313024,40
Lower (profile),PI_BIB,mistral,prompt_A,q06,3.85,3.649375,-0.200625,0.15384885814930882,0.024325640358398657,0.04767825510246137,40
Lower (profile),PI_BIB,mistral,prompt_B,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,mistral,prompt_B,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,mistral,prompt_B,q03,3.2775,3.3262500000000004,0.048749999999999995,0.08860565184265358,0.014009783669334029,0.027459175991894697,40
Lower (profile),PI_BIB,mistral,prompt_B,q04,3.745,3.764375,0.019374999999999996,0.08174528528708347,0.012925064474371747,0.025333126369768623,40
Lower (profile),PI_BIB,mistral,prompt_B,q05,3.1075,3.1037500000000002,-0.0037499999999999895,0.07195751951939848,0.011377482822866195,0.02229986633281774,40
Lower (profile),PI_BIB,mistral,prompt_B,q06,3.7825,3.8287500000000003,0.04624999999999999,0.08798856277657442,0.013912213320934215,0.02726793810903106,40
Lower (profile),PI_BIB,mistral,prompt_C,q01,4.0,3.9956249999999995,-0.004374999999999999,0.027669929526473312,0.004374999999999999,0.008574999999999998,40
Lower (profile),PI_BIB,mistral,prompt_C,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Lower (profile),PI_BIB,mistral,prompt_C,q03,3.3824999999999994,3.239375,-0.14312499999999997,0.12582898192510214,0.019895308927174064,0.03899480549726116,40
Lower (profile),PI_BIB,mistral,prompt_C,q04,3.8299999999999996,3.706875,-0.12312499999999997,0.11440866640564401,0.018089598495211228,0.035455613050614,40
Lower (profile),PI_BIB,mistral,prompt_C,q05,3.1550000000000002,3.0075,-0.1475,0.15252154114360533,0.024115773112643773,0.047266915300781795,40
Lower (profile),PI_BIB,mistral,prompt_C,q06,3.8849999999999993,3.7474999999999996,-0.13749999999999996,0.12785207798918966,0.02021518850156599,0.039621769463069334,40
Lower (profile),PI_BIB,phi,prompt_A,q01,3.08,3.021875,-0.058125,0.23248845435904214,0.03675965227333374,0.07204891845573413,40
