text_id,model,run_mode,condition_family,condition_id,iteration,q01,q02,q03,q04,q05,q06,pi_present,ai_present,pi_name_group,pi_inst_tier,pi_metric_level,ai_flag,name_pi,institution_pi,h_index_pi,citations_pi,ai_usage,temperature,top_p,max_tokens,is_blind,is_pi_only,is_ai_only,is_full,source_file
10.3030_101161961_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101161961_full__AI_AI_Y.csv
10.3030_101161961_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101161961_full__AI_AI_Y.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_N.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_N.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_N.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_N.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_N.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_Y.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_Y.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_Y.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_Y.csv
10.3030_101162146_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162146_full__AI_AI_Y.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_N.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_N.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_N.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_N.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_N.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_Y.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_Y.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_Y.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_Y.csv
10.3030_101162166_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162166_full__AI_AI_Y.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_N.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_N.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_N.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_N.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_N.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_Y.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_Y.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_Y.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_Y.csv
10.3030_101162665_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162665_full__AI_AI_Y.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_N.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_N.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_N.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_N.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_N.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_Y.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_Y.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_Y.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_Y.csv
10.3030_101162753_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162753_full__AI_AI_Y.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_N.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_N.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_N.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_N.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_N.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_Y.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_Y.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_Y.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_Y.csv
10.3030_101162838_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162838_full__AI_AI_Y.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_N.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_N.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,4.0,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_N.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_N.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_N.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,3.5,3.5,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_Y.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_Y.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_Y.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_Y.csv
10.3030_101162903_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162903_full__AI_AI_Y.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_N.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_N.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_N.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_N.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_N.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_Y.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_Y.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_Y.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_Y.csv
10.3030_101162908_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162908_full__AI_AI_Y.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_N.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_N.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_N.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_N.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_N.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_Y.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_Y.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_Y.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_Y.csv
10.3030_101162980_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101162980_full__AI_AI_Y.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_N,0,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_N.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_N,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_N.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_N,2,4.0,4.0,3.5,3.5,3.0,4.0,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_N.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_N,3,4.0,4.0,3.5,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_N.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_N,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_N,,,,,was not used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_N.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_Y,0,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_Y.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_Y,1,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_Y.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_Y,2,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_Y.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_Y,3,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_Y.csv
10.3030_101163069_full,kimi,ai-only,ai_main,AI+AI_Y,4,4.0,4.0,3.0,3.5,3.0,3.5,False,True,,,,AI_Y,,,,,was used,0.0,0.95,2000,False,False,True,False,proposals/output_full_v1/kimi/ai-only/CSVoutput/10.3030_101163069_full__AI_AI_Y.csv
10.3030_101087383_full,kimi,blind,blind_baseline,NONE,0,4.0,4.0,3.5,3.5,3.0,4.0,False,False,,,,,,,,,,0.0,0.95,2000,True,False,False,False,proposals/output_full_v1/kimi/blind/CSVoutput/10.3030_101087383_full__NONE.csv
